Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
05/06/2017,CASANARE,TRINIDAD,Sábado,19:00:00,MATEVAQUERO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,85430000,1
05/06/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:00:00,LA PEPITA E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
05/06/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:43:00,LAS ORQUÍDEAS E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
05/06/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,5:41:00,LAS ORQUÍDEAS E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,11001000,1
05/06/2017,CUNDINAMARCA,MOSQUERA,Sábado,3:30:00,PLANADAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,25473000,1
05/06/2017,CUNDINAMARCA,MOSQUERA,Sábado,23:20:00,PLANADAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,25473000,1
05/06/2017,CUNDINAMARCA,SOACHA,Sábado,14:00:00,LA ISLA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,25754000,1
05/06/2017,CUNDINAMARCA,SOACHA,Sábado,14:00:00,LA ISLA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,25754000,1
05/06/2017,NARIÑO,MOSQUERA,Sábado,23:00:00,AV. LOS ESTUDIANTES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,-,INDEPENDIENTE,-,PRIMARIA,52473000,1
05/06/2017,NARIÑO,MOSQUERA,Sábado,23:00:00,AV. LOS ESTUDIANTES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,-,AGRICULTOR,-,PRIMARIA,52473000,1
05/06/2017,NARIÑO,SAN ANDRES DE TUMACO,Sábado,10:50:00,SAN MARTIN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,52835000,1
05/06/2017,SANTANDER,BARRANCABERMEJA,Sábado,23:10:00,VILLARELIS II,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,68081000,1
05/06/2017,TOLIMA,ROVIRA,Sábado,20:00:00,VRDA. SAN PEDRO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,52,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73624000,1
05/06/2017,VALLE,CALI (CT),Sábado,13:00:00,CALIMIO DESEPAZ E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
05/06/2017,VALLE,CALI (CT),Sábado,21:05:00,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
05/06/2017,VALLE,CALI (CT),Sábado,22:54:00,REMANSOS DE COMFANDI E21,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
05/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,23:30:00,JUAN MINA,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,8001000,1
05/07/2017,ATLÁNTICO,MALAMBO,Domingo,21:10:00,CASCARON,URBANA,VIAS PUBLICAS,CONTUNDENTES,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,42,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8433000,1
05/07/2017,BOLÍVAR,CARTAGENA (CT),Domingo,20:45:00,LA BOQUILLA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
05/07/2017,CAQUETÁ,EL DONCELLO,Domingo,21:45:00,BARRIO LA LIBERTAD,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,18247000,1
05/07/2017,CAQUETÁ,EL DONCELLO,Domingo,23:04:00,BARRIO BELARCAZAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,18247000,1
05/07/2017,CAQUETÁ,EL DONCELLO,Domingo,23:04:00,BARRIO BELARCAZAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,18247000,1
05/07/2017,CAUCA,ARGELIA,Domingo,1:30:00,VDA SINAI,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,19050000,1
05/07/2017,CAUCA,ARGELIA,Domingo,1:30:00,VDA SINAI,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,19050000,1
05/07/2017,CAUCA,GUACHENÉ,Domingo,21:00:00,LAS PALMAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,19300000,1
05/07/2017,CAUCA,SANTANDER DE QUILICHAO,Domingo,9:30:00,VDA LOMITAS ABAJO,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,19698000,1
05/07/2017,CESAR,CURUMANÍ,Domingo,9:30:00,CAMILO TORRES,URBANA,LOTE BALDIO,CUERDA/SOGA/CADENA,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,20228000,1
05/07/2017,CHOCÓ,ACANDÍ,Domingo,17:16:00,ANDRADES,URBANA,AEROPUERTO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,POLICIA,TECNICO,27006000,1
05/07/2017,CHOCÓ,ACANDÍ,Domingo,17:16:00,ANDRADES,URBANA,AEROPUERTO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,29,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,-,SECUNDARIA,27006000,1
05/07/2017,CÓRDOBA,MONTERÍA (CT),Domingo,23:30:00,EDMUNDO LÒPEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23001000,1
05/07/2017,CUNDINAMARCA,FUSAGASUGÁ,Domingo,12:00:00,INSP.LA AGUADITA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,70,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,25290000,1
05/07/2017,CUNDINAMARCA,SOACHA,Domingo,15:15:00,EL DANUBIO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,25754000,1
05/07/2017,GUAJIRA,FONSECA,Domingo,6:30:00,EL CARMEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44279000,1
05/07/2017,GUAVIARE,EL RETORNO,Domingo,23:00:00,VEREDA SANTA BARBARA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,62,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,95025000,1
05/07/2017,HUILA,CAMPOALEGRE,Domingo,0:17:00,LAS MERCEDES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41132000,1
05/07/2017,HUILA,GARZÓN,Domingo,22:30:00,SANTA CLARA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,46,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,41298000,1
